,id_municipio,id_uf,sigla_uf,nome_uf,nome_regiao
2982,3102050,31,MG,Minas Gerais,Sudeste
2983,3154150,31,MG,Minas Gerais,Sudeste
2984,3116001,31,MG,Minas Gerais,Sudeste
2985,3167608,31,MG,Minas Gerais,Sudeste
2986,3112109,31,MG,Minas Gerais,Sudeste
2987,3140530,31,MG,Minas Gerais,Sudeste
2988,3123528,31,MG,Minas Gerais,Sudeste
2989,3163607,31,MG,Minas Gerais,Sudeste
2990,3100302,31,MG,Minas Gerais,Sudeste
2991,3140902,31,MG,Minas Gerais,Sudeste
2992,3139508,31,MG,Minas Gerais,Sudeste
2993,3148756,31,MG,Minas Gerais,Sudeste
2994,3108701,31,MG,Minas Gerais,Sudeste
2995,3102506,31,MG,Minas Gerais,Sudeste
2996,3163805,31,MG,Minas Gerais,Sudeste
2997,3116704,31,MG,Minas Gerais,Sudeste
2998,3171303,31,MG,Minas Gerais,Sudeste
2999,3152303,31,MG,Minas Gerais,Sudeste
3000,3110202,31,MG,Minas Gerais,Sudeste
3001,3148301,31,MG,Minas Gerais,Sudeste
3002,3103702,31,MG,Minas Gerais,Sudeste
3003,3124005,31,MG,Minas Gerais,Sudeste
3004,3153103,31,MG,Minas Gerais,Sudeste
3005,3148806,31,MG,Minas Gerais,Sudeste
3006,3168507,31,MG,Minas Gerais,Sudeste
3007,3111705,31,MG,Minas Gerais,Sudeste
3008,3116308,31,MG,Minas Gerais,Sudeste
3009,3102100,31,MG,Minas Gerais,Sudeste
3010,3166006,31,MG,Minas Gerais,Sudeste
3011,3150802,31,MG,Minas Gerais,Sudeste
3012,3155207,31,MG,Minas Gerais,Sudeste
3013,3137908,31,MG,Minas Gerais,Sudeste
3014,3142205,31,MG,Minas Gerais,Sudeste
3015,3164431,31,MG,Minas Gerais,Sudeste
3016,3156452,31,MG,Minas Gerais,Sudeste
3017,3103108,31,MG,Minas Gerais,Sudeste
3018,3143906,31,MG,Minas Gerais,Sudeste
3019,3171402,31,MG,Minas Gerais,Sudeste
3020,3125952,31,MG,Minas Gerais,Sudeste
3021,3105509,31,MG,Minas Gerais,Sudeste
3022,3142106,31,MG,Minas Gerais,Sudeste
3023,3161403,31,MG,Minas Gerais,Sudeste
3024,3124906,31,MG,Minas Gerais,Sudeste
3025,3148202,31,MG,Minas Gerais,Sudeste
3026,3122009,31,MG,Minas Gerais,Sudeste
3027,3110103,31,MG,Minas Gerais,Sudeste
3028,3149002,31,MG,Minas Gerais,Sudeste
3029,3145877,31,MG,Minas Gerais,Sudeste
3030,3124203,31,MG,Minas Gerais,Sudeste
3031,3113305,31,MG,Minas Gerais,Sudeste
3032,3125309,31,MG,Minas Gerais,Sudeste
3033,3169208,31,MG,Minas Gerais,Sudeste
3034,3165701,31,MG,Minas Gerais,Sudeste
3035,3128808,31,MG,Minas Gerais,Sudeste
3036,3151305,31,MG,Minas Gerais,Sudeste
3037,3155801,31,MG,Minas Gerais,Sudeste
3038,3169901,31,MG,Minas Gerais,Sudeste
3039,3172004,31,MG,Minas Gerais,Sudeste
3040,3123304,31,MG,Minas Gerais,Sudeste
3041,3167905,31,MG,Minas Gerais,Sudeste
3042,3169000,31,MG,Minas Gerais,Sudeste
3043,3141603,31,MG,Minas Gerais,Sudeste
3044,3128402,31,MG,Minas Gerais,Sudeste
3045,3129004,31,MG,Minas Gerais,Sudeste
3046,3156304,31,MG,Minas Gerais,Sudeste
3047,3167301,31,MG,Minas Gerais,Sudeste
3048,3161502,31,MG,Minas Gerais,Sudeste
3049,3121902,31,MG,Minas Gerais,Sudeste
3050,3104601,31,MG,Minas Gerais,Sudeste
3051,3103306,31,MG,Minas Gerais,Sudeste
3052,3106804,31,MG,Minas Gerais,Sudeste
3053,3155900,31,MG,Minas Gerais,Sudeste
3054,3158607,31,MG,Minas Gerais,Sudeste
3055,3159308,31,MG,Minas Gerais,Sudeste
3056,3127388,31,MG,Minas Gerais,Sudeste
3057,3157278,31,MG,Minas Gerais,Sudeste
3058,3140803,31,MG,Minas Gerais,Sudeste
3059,3145406,31,MG,Minas Gerais,Sudeste
3060,3125002,31,MG,Minas Gerais,Sudeste
3061,3136702,31,MG,Minas Gerais,Sudeste
3062,3146602,31,MG,Minas Gerais,Sudeste
3063,3150109,31,MG,Minas Gerais,Sudeste
3064,3115904,31,MG,Minas Gerais,Sudeste
3065,3155405,31,MG,Minas Gerais,Sudeste
3066,3145703,31,MG,Minas Gerais,Sudeste
3067,3138609,31,MG,Minas Gerais,Sudeste
3068,3106101,31,MG,Minas Gerais,Sudeste
3069,3116209,31,MG,Minas Gerais,Sudeste
3070,3119609,31,MG,Minas Gerais,Sudeste
3071,3167509,31,MG,Minas Gerais,Sudeste
3072,3160702,31,MG,Minas Gerais,Sudeste
3073,3149408,31,MG,Minas Gerais,Sudeste
3074,3121308,31,MG,Minas Gerais,Sudeste
3075,3162906,31,MG,Minas Gerais,Sudeste
3076,3106903,31,MG,Minas Gerais,Sudeste
3077,3128501,31,MG,Minas Gerais,Sudeste
3078,3156205,31,MG,Minas Gerais,Sudeste
3079,3165602,31,MG,Minas Gerais,Sudeste
3080,3139805,31,MG,Minas Gerais,Sudeste
3081,3140209,31,MG,Minas Gerais,Sudeste
3082,3149507,31,MG,Minas Gerais,Sudeste
3083,3159407,31,MG,Minas Gerais,Sudeste
3084,3115300,31,MG,Minas Gerais,Sudeste
3085,3154101,31,MG,Minas Gerais,Sudeste
3086,3146701,31,MG,Minas Gerais,Sudeste
3087,3122900,31,MG,Minas Gerais,Sudeste
3088,3158409,31,MG,Minas Gerais,Sudeste
3089,3104403,31,MG,Minas Gerais,Sudeste
3090,3138401,31,MG,Minas Gerais,Sudeste
3091,3138005,31,MG,Minas Gerais,Sudeste
3092,3132602,31,MG,Minas Gerais,Sudeste
3093,3160009,31,MG,Minas Gerais,Sudeste
3094,3101508,31,MG,Minas Gerais,Sudeste
3095,3124609,31,MG,Minas Gerais,Sudeste
3096,3151107,31,MG,Minas Gerais,Sudeste
3097,3172103,31,MG,Minas Gerais,Sudeste
3098,3203304,32,ES,Espírito Santo,Sudeste
3099,3200169,32,ES,Espírito Santo,Sudeste
3100,3200904,32,ES,Espírito Santo,Sudeste
3101,3202108,32,ES,Espírito Santo,Sudeste
3102,3201001,32,ES,Espírito Santo,Sudeste
3103,3200136,32,ES,Espírito Santo,Sudeste
3104,3204708,32,ES,Espírito Santo,Sudeste
3105,3205176,32,ES,Espírito Santo,Sudeste
3106,3205150,32,ES,Espírito Santo,Sudeste
3107,3203908,32,ES,Espírito Santo,Sudeste
3108,3200805,32,ES,Espírito Santo,Sudeste
3109,3204658,32,ES,Espírito Santo,Sudeste
3110,3204005,32,ES,Espírito Santo,Sudeste
3111,3200359,32,ES,Espírito Santo,Sudeste
3112,3203353,32,ES,Espírito Santo,Sudeste
3113,3202256,32,ES,Espírito Santo,Sudeste
3114,3201506,32,ES,Espírito Santo,Sudeste
3115,3204252,32,ES,Espírito Santo,Sudeste
3116,3203502,32,ES,Espírito Santo,Sudeste
3117,3203601,32,ES,Espírito Santo,Sudeste
3118,3204104,32,ES,Espírito Santo,Sudeste
3119,3203056,32,ES,Espírito Santo,Sudeste
3120,3201605,32,ES,Espírito Santo,Sudeste
3121,3204054,32,ES,Espírito Santo,Sudeste
3122,3204906,32,ES,Espírito Santo,Sudeste
3123,3202207,32,ES,Espírito Santo,Sudeste
3124,3205010,32,ES,Espírito Santo,Sudeste
3125,3204351,32,ES,Espírito Santo,Sudeste
3126,3203130,32,ES,Espírito Santo,Sudeste
3127,3202504,32,ES,Espírito Santo,Sudeste
3128,3200607,32,ES,Espírito Santo,Sudeste
3129,3203205,32,ES,Espírito Santo,Sudeste
3130,3201704,32,ES,Espírito Santo,Sudeste
3131,3203163,32,ES,Espírito Santo,Sudeste
3132,3201902,32,ES,Espírito Santo,Sudeste
3133,3200102,32,ES,Espírito Santo,Sudeste
3134,3205069,32,ES,Espírito Santo,Sudeste
3135,3203346,32,ES,Espírito Santo,Sudeste
3136,3201159,32,ES,Espírito Santo,Sudeste
3137,3204559,32,ES,Espírito Santo,Sudeste
3138,3204500,32,ES,Espírito Santo,Sudeste
3139,3202900,32,ES,Espírito Santo,Sudeste
3140,3204609,32,ES,Espírito Santo,Sudeste
3141,3202702,32,ES,Espírito Santo,Sudeste
3142,3204955,32,ES,Espírito Santo,Sudeste
3143,3205200,32,ES,Espírito Santo,Sudeste
3144,3205309,32,ES,Espírito Santo,Sudeste
3145,3205002,32,ES,Espírito Santo,Sudeste
3146,3205101,32,ES,Espírito Santo,Sudeste
3147,3201308,32,ES,Espírito Santo,Sudeste
3148,3200300,32,ES,Espírito Santo,Sudeste
3149,3204203,32,ES,Espírito Santo,Sudeste
3150,3202405,32,ES,Espírito Santo,Sudeste
3151,3200409,32,ES,Espírito Santo,Sudeste
3152,3202603,32,ES,Espírito Santo,Sudeste
3153,3204401,32,ES,Espírito Santo,Sudeste
3154,3202009,32,ES,Espírito Santo,Sudeste
3155,3202306,32,ES,Espírito Santo,Sudeste
3156,3201803,32,ES,Espírito Santo,Sudeste
3157,3202553,32,ES,Espírito Santo,Sudeste
3158,3202652,32,ES,Espírito Santo,Sudeste
3159,3203700,32,ES,Espírito Santo,Sudeste
3160,3203007,32,ES,Espírito Santo,Sudeste
3161,3202454,32,ES,Espírito Santo,Sudeste
3162,3200201,32,ES,Espírito Santo,Sudeste
3163,3205036,32,ES,Espírito Santo,Sudeste
3164,3203106,32,ES,Espírito Santo,Sudeste
3165,3201209,32,ES,Espírito Santo,Sudeste
3166,3200706,32,ES,Espírito Santo,Sudeste
3167,3203403,32,ES,Espírito Santo,Sudeste
3168,3203809,32,ES,Espírito Santo,Sudeste
3169,3201407,32,ES,Espírito Santo,Sudeste
3170,3201100,32,ES,Espírito Santo,Sudeste
3171,3204807,32,ES,Espírito Santo,Sudeste
3172,3200508,32,ES,Espírito Santo,Sudeste
3173,3203320,32,ES,Espírito Santo,Sudeste
3174,3204302,32,ES,Espírito Santo,Sudeste
3175,3202801,32,ES,Espírito Santo,Sudeste
3176,3302056,33,RJ,Rio de Janeiro,Sudeste
3177,3302205,33,RJ,Rio de Janeiro,Sudeste
3178,3302304,33,RJ,Rio de Janeiro,Sudeste
3179,3300605,33,RJ,Rio de Janeiro,Sudeste
3180,3306156,33,RJ,Rio de Janeiro,Sudeste
3181,3303104,33,RJ,Rio de Janeiro,Sudeste
3182,3304102,33,RJ,Rio de Janeiro,Sudeste
3183,3305133,33,RJ,Rio de Janeiro,Sudeste
3184,3300159,33,RJ,Rio de Janeiro,Sudeste
3185,3303005,33,RJ,Rio de Janeiro,Sudeste
3186,3304706,33,RJ,Rio de Janeiro,Sudeste
3187,3302106,33,RJ,Rio de Janeiro,Sudeste
3188,3300902,33,RJ,Rio de Janeiro,Sudeste
3189,3305000,33,RJ,Rio de Janeiro,Sudeste
3190,3301157,33,RJ,Rio de Janeiro,Sudeste
3191,3304755,33,RJ,Rio de Janeiro,Sudeste
3192,3304805,33,RJ,Rio de Janeiro,Sudeste
3193,3301009,33,RJ,Rio de Janeiro,Sudeste
3194,3300936,33,RJ,Rio de Janeiro,Sudeste
3195,3304151,33,RJ,Rio de Janeiro,Sudeste
3196,3301405,33,RJ,Rio de Janeiro,Sudeste
3197,3302403,33,RJ,Rio de Janeiro,Sudeste
3198,3300225,33,RJ,Rio de Janeiro,Sudeste
3199,3305406,33,RJ,Rio de Janeiro,Sudeste
3200,3303708,33,RJ,Rio de Janeiro,Sudeste
3201,3306008,33,RJ,Rio de Janeiro,Sudeste
3202,3300951,33,RJ,Rio de Janeiro,Sudeste
3203,3301108,33,RJ,Rio de Janeiro,Sudeste
3204,3302452,33,RJ,Rio de Janeiro,Sudeste
3205,3301207,33,RJ,Rio de Janeiro,Sudeste
3206,3301504,33,RJ,Rio de Janeiro,Sudeste
3207,3300506,33,RJ,Rio de Janeiro,Sudeste
3208,3305703,33,RJ,Rio de Janeiro,Sudeste
3209,3301603,33,RJ,Rio de Janeiro,Sudeste
3210,3303401,33,RJ,Rio de Janeiro,Sudeste
3211,3305307,33,RJ,Rio de Janeiro,Sudeste
3212,3305901,33,RJ,Rio de Janeiro,Sudeste
3213,3304607,33,RJ,Rio de Janeiro,Sudeste
3214,3305604,33,RJ,Rio de Janeiro,Sudeste
3215,3301306,33,RJ,Rio de Janeiro,Sudeste
3216,3304524,33,RJ,Rio de Janeiro,Sudeste
3217,3305505,33,RJ,Rio de Janeiro,Sudeste
3218,3300704,33,RJ,Rio de Janeiro,Sudeste
3219,3301876,33,RJ,Rio de Janeiro,Sudeste
3220,3300258,33,RJ,Rio de Janeiro,Sudeste
3221,3300233,33,RJ,Rio de Janeiro,Sudeste
3222,3305208,33,RJ,Rio de Janeiro,Sudeste
3223,3300209,33,RJ,Rio de Janeiro,Sudeste
3224,3306305,33,RJ,Rio de Janeiro,Sudeste
3225,3303955,33,RJ,Rio de Janeiro,Sudeste
3226,3304409,33,RJ,Rio de Janeiro,Sudeste
3227,3304003,33,RJ,Rio de Janeiro,Sudeste
3228,3300407,33,RJ,Rio de Janeiro,Sudeste
3229,3304110,33,RJ,Rio de Janeiro,Sudeste
3230,3302254,33,RJ,Rio de Janeiro,Sudeste
3231,3304201,33,RJ,Rio de Janeiro,Sudeste
3232,3304128,33,RJ,Rio de Janeiro,Sudeste
3233,3300308,33,RJ,Rio de Janeiro,Sudeste
3234,3306107,33,RJ,Rio de Janeiro,Sudeste
3235,3304508,33,RJ,Rio de Janeiro,Sudeste
3236,3303807,33,RJ,Rio de Janeiro,Sudeste
3237,3300100,33,RJ,Rio de Janeiro,Sudeste
3238,3303609,33,RJ,Rio de Janeiro,Sudeste
3239,3301801,33,RJ,Rio de Janeiro,Sudeste
3240,3302809,33,RJ,Rio de Janeiro,Sudeste
3241,3306206,33,RJ,Rio de Janeiro,Sudeste
3242,3303856,33,RJ,Rio de Janeiro,Sudeste
3243,3302908,33,RJ,Rio de Janeiro,Sudeste
3244,3303906,33,RJ,Rio de Janeiro,Sudeste
3245,3305802,33,RJ,Rio de Janeiro,Sudeste
3246,3305158,33,RJ,Rio de Janeiro,Sudeste
3247,3300803,33,RJ,Rio de Janeiro,Sudeste
3248,3304300,33,RJ,Rio de Janeiro,Sudeste
3249,3305554,33,RJ,Rio de Janeiro,Sudeste
3250,3302601,33,RJ,Rio de Janeiro,Sudeste
3251,3302007,33,RJ,Rio de Janeiro,Sudeste
3252,3301900,33,RJ,Rio de Janeiro,Sudeste
3253,3302270,33,RJ,Rio de Janeiro,Sudeste
3254,3303302,33,RJ,Rio de Janeiro,Sudeste
3255,3305109,33,RJ,Rio de Janeiro,Sudeste
3256,3301850,33,RJ,Rio de Janeiro,Sudeste
3257,3305752,33,RJ,Rio de Janeiro,Sudeste
3258,3303203,33,RJ,Rio de Janeiro,Sudeste
3259,3303500,33,RJ,Rio de Janeiro,Sudeste
3260,3304557,33,RJ,Rio de Janeiro,Sudeste
3261,3301702,33,RJ,Rio de Janeiro,Sudeste
3262,3300456,33,RJ,Rio de Janeiro,Sudeste
3263,3304904,33,RJ,Rio de Janeiro,Sudeste
3264,3302700,33,RJ,Rio de Janeiro,Sudeste
3265,3302858,33,RJ,Rio de Janeiro,Sudeste
3266,3304144,33,RJ,Rio de Janeiro,Sudeste
3267,3302502,33,RJ,Rio de Janeiro,Sudeste
3268,3529658,35,SP,São Paulo,Sudeste
3269,3503950,35,SP,São Paulo,Sudeste
3270,3549003,35,SP,São Paulo,Sudeste
3271,3556958,35,SP,São Paulo,Sudeste
3272,3513850,35,SP,São Paulo,Sudeste
3273,3514205,35,SP,São Paulo,Sudeste
3274,3555802,35,SP,São Paulo,Sudeste
3275,3529104,35,SP,São Paulo,Sudeste
3276,3502606,35,SP,São Paulo,Sudeste
3277,3540408,35,SP,São Paulo,Sudeste
3278,3524808,35,SP,São Paulo,Sudeste
3279,3547650,35,SP,São Paulo,Sudeste
3280,3535903,35,SP,São Paulo,Sudeste
3281,3545704,35,SP,São Paulo,Sudeste
3282,3535200,35,SP,São Paulo,Sudeste
3283,3540259,35,SP,São Paulo,Sudeste
3284,3532843,35,SP,São Paulo,Sudeste
3285,3546603,35,SP,São Paulo,Sudeste
3286,3547205,35,SP,São Paulo,Sudeste
3287,3544509,35,SP,São Paulo,Sudeste
3288,3554904,35,SP,São Paulo,Sudeste
3289,3546108,35,SP,São Paulo,Sudeste
3290,3547403,35,SP,São Paulo,Sudeste
3291,3555307,35,SP,São Paulo,Sudeste
3292,3549201,35,SP,São Paulo,Sudeste
3293,3536901,35,SP,São Paulo,Sudeste
3294,3518008,35,SP,São Paulo,Sudeste
3295,3528205,35,SP,São Paulo,Sudeste
3296,3530003,35,SP,São Paulo,Sudeste
3297,3515202,35,SP,São Paulo,Sudeste
3298,3520707,35,SP,São Paulo,Sudeste
3299,3515509,35,SP,São Paulo,Sudeste
3300,3534757,35,SP,São Paulo,Sudeste
3301,3529609,35,SP,São Paulo,Sudeste
3302,3510708,35,SP,São Paulo,Sudeste
3303,3540309,35,SP,São Paulo,Sudeste
3304,3557105,35,SP,São Paulo,Sudeste
3305,3536257,35,SP,São Paulo,Sudeste
3306,3501202,35,SP,São Paulo,Sudeste
3307,3512902,35,SP,São Paulo,Sudeste
3308,3544202,35,SP,São Paulo,Sudeste
3309,3556107,35,SP,São Paulo,Sudeste
3310,3501806,35,SP,São Paulo,Sudeste
3311,3557154,35,SP,São Paulo,Sudeste
3312,3549805,35,SP,São Paulo,Sudeste
3313,3504602,35,SP,São Paulo,Sudeste
3314,3517505,35,SP,São Paulo,Sudeste
3315,3539608,35,SP,São Paulo,Sudeste
3316,3555356,35,SP,São Paulo,Sudeste
3317,3555604,35,SP,São Paulo,Sudeste
3318,3524501,35,SP,São Paulo,Sudeste
3319,3534203,35,SP,São Paulo,Sudeste
3320,3535002,35,SP,São Paulo,Sudeste
3321,3529500,35,SP,São Paulo,Sudeste
3322,3533007,35,SP,São Paulo,Sudeste
3323,3519808,35,SP,São Paulo,Sudeste
3324,3536604,35,SP,São Paulo,Sudeste
3325,3500204,35,SP,São Paulo,Sudeste
3326,3525706,35,SP,São Paulo,Sudeste
3327,3521150,35,SP,São Paulo,Sudeste
3328,3530409,35,SP,São Paulo,Sudeste
3329,3504800,35,SP,São Paulo,Sudeste
3330,3553401,35,SP,São Paulo,Sudeste
3331,3532801,35,SP,São Paulo,Sudeste
3332,3540804,35,SP,São Paulo,Sudeste
3333,3534005,35,SP,São Paulo,Sudeste
3334,3511300,35,SP,São Paulo,Sudeste
3335,3530300,35,SP,São Paulo,Sudeste
3336,3500907,35,SP,São Paulo,Sudeste
3337,3519402,35,SP,São Paulo,Sudeste
3338,3533908,35,SP,São Paulo,Sudeste
3339,3517901,35,SP,São Paulo,Sudeste
3340,3511201,35,SP,São Paulo,Sudeste
3341,3533254,35,SP,São Paulo,Sudeste
3342,3538105,35,SP,São Paulo,Sudeste
3343,3511102,35,SP,São Paulo,Sudeste
3344,3545605,35,SP,São Paulo,Sudeste
3345,3535705,35,SP,São Paulo,Sudeste
3346,3503703,35,SP,São Paulo,Sudeste
3347,3514924,35,SP,São Paulo,Sudeste
3348,3514957,35,SP,São Paulo,Sudeste
3349,3535101,35,SP,São Paulo,Sudeste
3350,3552601,35,SP,São Paulo,Sudeste
3351,3551900,35,SP,São Paulo,Sudeste
3352,3509304,35,SP,São Paulo,Sudeste
3353,3516804,35,SP,São Paulo,Sudeste
3354,3532868,35,SP,São Paulo,Sudeste
3355,3504206,35,SP,São Paulo,Sudeste
3356,3516903,35,SP,São Paulo,Sudeste
3357,3533304,35,SP,São Paulo,Sudeste
3358,3528304,35,SP,São Paulo,Sudeste
3359,3518909,35,SP,São Paulo,Sudeste
3360,3515905,35,SP,São Paulo,Sudeste
3361,3549250,35,SP,São Paulo,Sudeste
3362,3531001,35,SP,São Paulo,Sudeste
3363,3539905,35,SP,São Paulo,Sudeste
3364,3532702,35,SP,São Paulo,Sudeste
3365,3528106,35,SP,São Paulo,Sudeste
3366,3531407,35,SP,São Paulo,Sudeste
3367,3555703,35,SP,São Paulo,Sudeste
3368,3532504,35,SP,São Paulo,Sudeste
3369,3532603,35,SP,São Paulo,Sudeste
3370,3551306,35,SP,São Paulo,Sudeste
3371,3521507,35,SP,São Paulo,Sudeste
3372,3544806,35,SP,São Paulo,Sudeste
3373,3533502,35,SP,São Paulo,Sudeste
3374,3556008,35,SP,São Paulo,Sudeste
3375,3528858,35,SP,São Paulo,Sudeste
3376,3521903,35,SP,São Paulo,Sudeste
3377,3512100,35,SP,São Paulo,Sudeste
3378,3505500,35,SP,São Paulo,Sudeste
3379,3512001,35,SP,São Paulo,Sudeste
3380,3524204,35,SP,São Paulo,Sudeste
3381,3517406,35,SP,São Paulo,Sudeste
3382,3544905,35,SP,São Paulo,Sudeste
3383,3531902,35,SP,São Paulo,Sudeste
3384,3534302,35,SP,São Paulo,Sudeste
3385,3521309,35,SP,São Paulo,Sudeste
3386,3533601,35,SP,São Paulo,Sudeste
3387,3549409,35,SP,São Paulo,Sudeste
3388,3529708,35,SP,São Paulo,Sudeste
3389,3503000,35,SP,São Paulo,Sudeste
3390,3508207,35,SP,São Paulo,Sudeste
3391,3520103,35,SP,São Paulo,Sudeste
3392,3524105,35,SP,São Paulo,Sudeste
3393,3517703,35,SP,São Paulo,Sudeste
3394,3537008,35,SP,São Paulo,Sudeste
3395,3549508,35,SP,São Paulo,Sudeste
3396,3543600,35,SP,São Paulo,Sudeste
3397,3523701,35,SP,São Paulo,Sudeste
3398,3543105,35,SP,São Paulo,Sudeste
3399,3536307,35,SP,São Paulo,Sudeste
3400,3516200,35,SP,São Paulo,Sudeste
3401,3542701,35,SP,São Paulo,Sudeste
3402,3513207,35,SP,São Paulo,Sudeste
3403,3525409,35,SP,São Paulo,Sudeste
3404,3515608,35,SP,São Paulo,Sudeste
3405,3556909,35,SP,São Paulo,Sudeste
3406,3539004,35,SP,São Paulo,Sudeste
3407,3531308,35,SP,São Paulo,Sudeste
3408,3524303,35,SP,São Paulo,Sudeste
3409,3518602,35,SP,São Paulo,Sudeste
3410,3546504,35,SP,São Paulo,Sudeste
3411,3539509,35,SP,São Paulo,Sudeste
3412,3531506,35,SP,São Paulo,Sudeste
3413,3556800,35,SP,São Paulo,Sudeste
3414,3553203,35,SP,São Paulo,Sudeste
3415,3554409,35,SP,São Paulo,Sudeste
3416,3506102,35,SP,São Paulo,Sudeste
3417,3553658,35,SP,São Paulo,Sudeste
3418,3553104,35,SP,São Paulo,Sudeste
3419,3553708,35,SP,São Paulo,Sudeste
3420,3510104,35,SP,São Paulo,Sudeste
3421,3518859,35,SP,São Paulo,Sudeste
3422,3525102,35,SP,São Paulo,Sudeste
3423,3547601,35,SP,São Paulo,Sudeste
3424,3551405,35,SP,São Paulo,Sudeste
3425,3514601,35,SP,São Paulo,Sudeste
3426,3540200,35,SP,São Paulo,Sudeste
3427,3527603,35,SP,São Paulo,Sudeste
3428,3550902,35,SP,São Paulo,Sudeste
3429,3513108,35,SP,São Paulo,Sudeste
3430,3551504,35,SP,São Paulo,Sudeste
3431,3543402,35,SP,São Paulo,Sudeste
3432,3507803,35,SP,São Paulo,Sudeste
3433,3505609,35,SP,São Paulo,Sudeste
3434,3551702,35,SP,São Paulo,Sudeste
3435,3540903,35,SP,São Paulo,Sudeste
3436,3547502,35,SP,São Paulo,Sudeste
3437,3510906,35,SP,São Paulo,Sudeste
3438,3509403,35,SP,São Paulo,Sudeste
3439,3547908,35,SP,São Paulo,Sudeste
3440,3501004,35,SP,São Paulo,Sudeste
3441,3546256,35,SP,São Paulo,Sudeste
3442,3505906,35,SP,São Paulo,Sudeste
3443,3520442,35,SP,São Paulo,Sudeste
3444,3523008,35,SP,São Paulo,Sudeste
3445,3532108,35,SP,São Paulo,Sudeste
3446,3530102,35,SP,São Paulo,Sudeste
3447,3517802,35,SP,São Paulo,Sudeste
3448,3502101,35,SP,São Paulo,Sudeste
3449,3511003,35,SP,São Paulo,Sudeste
3450,3533205,35,SP,São Paulo,Sudeste
3451,3537404,35,SP,São Paulo,Sudeste
3452,3552304,35,SP,São Paulo,Sudeste
3453,3552551,35,SP,São Paulo,Sudeste
3454,3502804,35,SP,São Paulo,Sudeste
3455,3544400,35,SP,São Paulo,Sudeste
3456,3506201,35,SP,São Paulo,Sudeste
3457,3556305,35,SP,São Paulo,Sudeste
3458,3518206,35,SP,São Paulo,Sudeste
3459,3548054,35,SP,São Paulo,Sudeste
3460,3526506,35,SP,São Paulo,Sudeste
3461,3537305,35,SP,São Paulo,Sudeste
3462,3516507,35,SP,São Paulo,Sudeste
3463,3548401,35,SP,São Paulo,Sudeste
3464,3512506,35,SP,São Paulo,Sudeste
3465,3506508,35,SP,São Paulo,Sudeste
3466,3517109,35,SP,São Paulo,Sudeste
3467,3501103,35,SP,São Paulo,Sudeste
3468,3507753,35,SP,São Paulo,Sudeste
3469,3527702,35,SP,São Paulo,Sudeste
3470,3505104,35,SP,São Paulo,Sudeste
3471,3506409,35,SP,São Paulo,Sudeste
3472,3508108,35,SP,São Paulo,Sudeste
3473,3511904,35,SP,São Paulo,Sudeste
3474,3507704,35,SP,São Paulo,Sudeste
3475,3537701,35,SP,São Paulo,Sudeste
3476,3504404,35,SP,São Paulo,Sudeste
3477,3527256,35,SP,São Paulo,Sudeste
3478,3555208,35,SP,São Paulo,Sudeste
3479,3541604,35,SP,São Paulo,Sudeste
3480,3508801,35,SP,São Paulo,Sudeste
3481,3527108,35,SP,São Paulo,Sudeste
3482,3517208,35,SP,São Paulo,Sudeste
3483,3544608,35,SP,São Paulo,Sudeste
3484,3525805,35,SP,São Paulo,Sudeste
3485,3517307,35,SP,São Paulo,Sudeste
3486,3517000,35,SP,São Paulo,Sudeste
3487,3504305,35,SP,São Paulo,Sudeste
3488,3507456,35,SP,São Paulo,Sudeste
3489,3539400,35,SP,São Paulo,Sudeste
3490,3500709,35,SP,São Paulo,Sudeste
3491,3519105,35,SP,São Paulo,Sudeste
3492,3508306,35,SP,São Paulo,Sudeste
3493,3514502,35,SP,São Paulo,Sudeste
3494,3536570,35,SP,São Paulo,Sudeste
3495,3527504,35,SP,São Paulo,Sudeste
3496,3506003,35,SP,São Paulo,Sudeste
3497,3526803,35,SP,São Paulo,Sudeste
3498,3503406,35,SP,São Paulo,Sudeste
3499,3555505,35,SP,São Paulo,Sudeste
3500,3541109,35,SP,São Paulo,Sudeste
3501,3542503,35,SP,São Paulo,Sudeste
3502,3504701,35,SP,São Paulo,Sudeste
3503,3538907,35,SP,São Paulo,Sudeste
3504,3503604,35,SP,São Paulo,Sudeste
3505,3555901,35,SP,São Paulo,Sudeste
3506,3540101,35,SP,São Paulo,Sudeste
3507,3518107,35,SP,São Paulo,Sudeste
3508,3536703,35,SP,São Paulo,Sudeste
3509,3528007,35,SP,São Paulo,Sudeste
3510,3505203,35,SP,São Paulo,Sudeste
3511,3520004,35,SP,São Paulo,Sudeste
3512,3529807,35,SP,São Paulo,Sudeste
3513,3505302,35,SP,São Paulo,Sudeste
3514,3522901,35,SP,São Paulo,Sudeste
3515,3525300,35,SP,São Paulo,Sudeste
3516,3522000,35,SP,São Paulo,Sudeste
3517,3506805,35,SP,São Paulo,Sudeste
3518,3514106,35,SP,São Paulo,Sudeste
3519,3507308,35,SP,São Paulo,Sudeste
3520,3503109,35,SP,São Paulo,Sudeste
3521,3519253,35,SP,São Paulo,Sudeste
3522,3535804,35,SP,São Paulo,Sudeste
3523,3500550,35,SP,São Paulo,Sudeste
3524,3521804,35,SP,São Paulo,Sudeste
3525,3511409,35,SP,São Paulo,Sudeste
3526,3504503,35,SP,São Paulo,Sudeste
3527,3523503,35,SP,São Paulo,Sudeste
